# Consumer OID demand matrix -- plan row F3(b).
# Consumer: etherscope-nxg
# Capture window (UTC): 2026-09-06T01:14:11Z .. 2026-09-06T07:06:25Z
# SNMP request datagrams to udp/161: 514504
# ... on a pack VLAN and a mapped pack address: 390198
# ... on a non-pack VLAN (lab infrastructure): 82337
# ... on a pack VLAN but an unmapped address: 10771 across 515 addresses
# ... undecodable as an SNMP request: 0
# Regenerate:
#   NIAC_ROLE_MAP_OUT=roles.tsv go test ./internal/scenario -run TestWritePackDeviceRoles
#   python3 scripts/extract-oid-demand.py --pcap <capture> --roles roles.tsv --out <this file>
pack	role	pdu	oid	requests
retail	printer	getnext	.1.3.6.1.2.1.16.11	16
retail	printer	getnext	.1.3.6.1.2.1.17.1.4.1.1	16
retail	printer	getnext	.1.3.6.1.2.1.17.2	16
retail	printer	getnext	.1.3.6.1.2.1.17.2.15.1.1	16
retail	printer	getnext	.1.3.6.1.2.1.17.3	16
retail	printer	getnext	.1.3.6.1.2.1.17.4	16
retail	printer	getnext	.1.3.6.1.2.1.17.4.3.1.2	16
retail	printer	getnext	.1.3.6.1.2.1.17.7.1.2.2.1.2	16
retail	printer	getnext	.1.3.6.1.2.1.2.1	16
retail	printer	getnext	.1.3.6.1.2.1.25.1.1	16
retail	printer	getnext	.1.3.6.1.2.1.26.2.1.1	16
retail	printer	getnext	.1.3.6.1.2.1.31.1.1	16
retail	printer	getnext	.1.3.6.1.2.1.43	16
retail	printer	getnext	.1.3.6.1.2.1.47.1.1.1.1.4	16
retail	printer	getnext	.1.3.6.1.2.1.47.1.3.2.1.2	16
retail	router	get	.1.3.6.1.2.1.1.1.0	71
retail	router	get	.1.3.6.1.2.1.1.2.0	71
retail	router	get	.1.3.6.1.2.1.1.3.0	221
retail	router	get	.1.3.6.1.2.1.1.4.0	71
retail	router	get	.1.3.6.1.2.1.1.5.0	71
retail	router	get	.1.3.6.1.2.1.1.6.0	71
retail	router	get	.1.3.6.1.2.1.10.7.2.1.19.1	35
retail	router	get	.1.3.6.1.2.1.10.7.2.1.19.2	35
retail	router	get	.1.3.6.1.2.1.10.7.2.1.19.3	35
retail	router	get	.1.3.6.1.2.1.10.7.2.1.19.4	20
retail	router	get	.1.3.6.1.2.1.10.7.2.1.19.5	20
retail	router	get	.1.3.6.1.2.1.17.1.1	14
retail	router	get	.1.3.6.1.2.1.2.2.1.13.1	35
retail	router	get	.1.3.6.1.2.1.2.2.1.13.2	35
retail	router	get	.1.3.6.1.2.1.2.2.1.13.3	35
retail	router	get	.1.3.6.1.2.1.2.2.1.13.4	25
retail	router	get	.1.3.6.1.2.1.2.2.1.13.5	20
retail	router	get	.1.3.6.1.2.1.2.2.1.14.1	35
retail	router	get	.1.3.6.1.2.1.2.2.1.14.2	35
retail	router	get	.1.3.6.1.2.1.2.2.1.14.3	35
retail	router	get	.1.3.6.1.2.1.2.2.1.14.4	25
retail	router	get	.1.3.6.1.2.1.2.2.1.14.5	20
retail	router	get	.1.3.6.1.2.1.2.2.1.15.1	35
retail	router	get	.1.3.6.1.2.1.2.2.1.15.2	35
retail	router	get	.1.3.6.1.2.1.2.2.1.15.3	35
retail	router	get	.1.3.6.1.2.1.2.2.1.15.4	25
retail	router	get	.1.3.6.1.2.1.2.2.1.15.5	20
retail	router	get	.1.3.6.1.2.1.2.2.1.19.1	35
retail	router	get	.1.3.6.1.2.1.2.2.1.19.2	35
retail	router	get	.1.3.6.1.2.1.2.2.1.19.3	35
retail	router	get	.1.3.6.1.2.1.2.2.1.19.4	25
retail	router	get	.1.3.6.1.2.1.2.2.1.19.5	20
retail	router	get	.1.3.6.1.2.1.2.2.1.20.1	35
retail	router	get	.1.3.6.1.2.1.2.2.1.20.2	35
retail	router	get	.1.3.6.1.2.1.2.2.1.20.3	35
retail	router	get	.1.3.6.1.2.1.2.2.1.20.4	25
retail	router	get	.1.3.6.1.2.1.2.2.1.20.5	20
retail	router	get	.1.3.6.1.2.1.2.2.1.5.1	35
retail	router	get	.1.3.6.1.2.1.2.2.1.5.2	35
retail	router	get	.1.3.6.1.2.1.2.2.1.5.3	35
retail	router	get	.1.3.6.1.2.1.2.2.1.5.4	25
retail	router	get	.1.3.6.1.2.1.2.2.1.5.5	20
retail	router	get	.1.3.6.1.2.1.2.2.1.8.1	35
retail	router	get	.1.3.6.1.2.1.2.2.1.8.2	35
retail	router	get	.1.3.6.1.2.1.2.2.1.8.3	35
retail	router	get	.1.3.6.1.2.1.2.2.1.8.4	25
retail	router	get	.1.3.6.1.2.1.2.2.1.8.5	20
retail	router	get	.1.3.6.1.2.1.31.1.1.1.10.1	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.10.2	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.10.3	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.10.4	25
retail	router	get	.1.3.6.1.2.1.31.1.1.1.10.5	20
retail	router	get	.1.3.6.1.2.1.31.1.1.1.11.1	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.11.2	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.11.3	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.11.4	25
retail	router	get	.1.3.6.1.2.1.31.1.1.1.11.5	20
retail	router	get	.1.3.6.1.2.1.31.1.1.1.12.1	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.12.2	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.12.3	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.12.4	25
retail	router	get	.1.3.6.1.2.1.31.1.1.1.12.5	20
retail	router	get	.1.3.6.1.2.1.31.1.1.1.13.1	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.13.2	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.13.3	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.13.4	25
retail	router	get	.1.3.6.1.2.1.31.1.1.1.13.5	20
retail	router	get	.1.3.6.1.2.1.31.1.1.1.15.1	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.15.2	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.15.3	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.15.4	25
retail	router	get	.1.3.6.1.2.1.31.1.1.1.15.5	20
retail	router	get	.1.3.6.1.2.1.31.1.1.1.6.1	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.6.2	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.6.3	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.6.4	25
retail	router	get	.1.3.6.1.2.1.31.1.1.1.6.5	20
retail	router	get	.1.3.6.1.2.1.31.1.1.1.7.1	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.7.2	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.7.3	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.7.4	25
retail	router	get	.1.3.6.1.2.1.31.1.1.1.7.5	20
retail	router	get	.1.3.6.1.2.1.31.1.1.1.8.1	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.8.2	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.8.3	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.8.4	25
retail	router	get	.1.3.6.1.2.1.31.1.1.1.8.5	20
retail	router	get	.1.3.6.1.2.1.31.1.1.1.9.1	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.9.2	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.9.3	35
retail	router	get	.1.3.6.1.2.1.31.1.1.1.9.4	25
retail	router	get	.1.3.6.1.2.1.31.1.1.1.9.5	20
retail	router	get	.1.3.6.1.2.1.4.1.0	41
retail	router	get	.1.3.6.1.2.1.4.21.1.7.0.0.0.0	41
retail	router	get	.1.3.6.1.2.1.67.1.1.1.1.1	14
retail	router	get	.1.3.6.1.4.1.14179.1.1.1.10.0	14
retail	router	get	.1.3.6.1.4.1.14179.1.1.1.14.0	14
retail	router	get	.1.3.6.1.4.1.14179.1.1.1.18.0	14
retail	router	get	.1.3.6.1.4.1.14179.1.1.1.3.0	14
retail	router	get	.1.3.6.1.4.1.14179.1.1.1.4.0	14
retail	router	get	.1.3.6.1.4.1.14823.2.2.1.2.1.1.0	14
retail	router	get	.1.3.6.1.4.1.14823.2.2.1.2.1.3.0	14
retail	router	get	.1.3.6.1.4.1.25053.1.1.2.1.1.1.1.0	14
retail	router	get	.1.3.6.1.4.1.25053.1.1.2.1.1.1.2.0	14
retail	router	get	.1.3.6.1.4.1.6876.1.1.0	14
retail	router	get	.1.3.6.1.4.1.6876.1.2.0	14
retail	router	get	.1.3.6.1.4.1.6876.1.4.0	14
retail	router	getbulk	.1.0.8802.1.1.1.1.2.1.1.1	14
retail	router	getbulk	.1.0.8802.1.1.1.1.2.1.1.6	14
retail	router	getbulk	.1.0.8802.1.1.2.1.3.7.1.2	14
retail	router	getbulk	.1.0.8802.1.1.2.1.3.7.1.3	14
retail	router	getbulk	.1.0.8802.1.1.2.1.3.7.1.4	14
retail	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.12	14
retail	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.12.0.2.2	14
retail	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.4	14
retail	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.4.0.2.2	14
retail	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.5	14
retail	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.5.0.2.2	14
retail	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.6	14
retail	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.6.0.2.2	14
retail	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.7	14
retail	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.7.0.2.2	14
retail	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.8	14
retail	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.8.0.2.2	14
retail	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.9	14
retail	router	getbulk	.1.0.8802.1.1.2.1.4.1.1.9.0.2.2	14
retail	router	getbulk	.1.0.8802.1.1.2.1.4.2.1.3	14
retail	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.2	14
retail	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.3	14
retail	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.4	14
retail	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.5	14
retail	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.6	14
retail	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.7	14
retail	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.8	14
retail	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.1.1.3	14
retail	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.3.1.1	14
retail	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.3.1.2	14
retail	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.3.1.3	14
retail	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.3.1.4	14
retail	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.3.1.5	14
retail	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.3.1.6	14
retail	router	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.3.1.7	14
retail	router	getbulk	.1.2.840.10006.300.43.1.2.1.1.13	14
retail	router	getbulk	.1.2.840.10036.1.1.1.11	14
retail	router	getbulk	.1.3.6.1.2.1.10.7.2.1.13	14
retail	router	getbulk	.1.3.6.1.2.1.10.7.2.1.19	14
retail	router	getbulk	.1.3.6.1.2.1.17.1.4.1.2	28
retail	router	getbulk	.1.3.6.1.2.1.2.2.1.2	14
retail	router	getbulk	.1.3.6.1.2.1.2.2.1.2.3	14
retail	router	getbulk	.1.3.6.1.2.1.2.2.1.3	14
retail	router	getbulk	.1.3.6.1.2.1.2.2.1.3.3	14
retail	router	getbulk	.1.3.6.1.2.1.2.2.1.4	14
retail	router	getbulk	.1.3.6.1.2.1.2.2.1.4.3	14
retail	router	getbulk	.1.3.6.1.2.1.2.2.1.5	14
retail	router	getbulk	.1.3.6.1.2.1.2.2.1.5.3	14
retail	router	getbulk	.1.3.6.1.2.1.2.2.1.6	55
retail	router	getbulk	.1.3.6.1.2.1.2.2.1.6.3	14
retail	router	getbulk	.1.3.6.1.2.1.2.2.1.8	14
retail	router	getbulk	.1.3.6.1.2.1.2.2.1.8.3	14
retail	router	getbulk	.1.3.6.1.2.1.31.1.1.1.1	14
retail	router	getbulk	.1.3.6.1.2.1.31.1.1.1.15	14
retail	router	getbulk	.1.3.6.1.2.1.31.1.1.1.18	14
retail	router	getbulk	.1.3.6.1.2.1.31.1.1.1.2	14
retail	router	getbulk	.1.3.6.1.2.1.31.1.1.1.9	14
retail	router	getbulk	.1.3.6.1.2.1.4.20.1.1	69
retail	router	getbulk	.1.3.6.1.2.1.4.20.1.2	69
retail	router	getbulk	.1.3.6.1.2.1.4.20.1.3	69
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.1	14
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.1.10.254.200.0	4
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.1.203.0.113.0	2
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.1.203.0.113.16	4
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.1.203.0.113.8	4
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.11	14
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.11.10.254.200.0	4
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.11.203.0.113.0	2
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.11.203.0.113.16	4
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.11.203.0.113.8	4
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.2	14
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.2.10.254.200.0	4
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.2.203.0.113.0	2
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.2.203.0.113.16	4
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.2.203.0.113.8	4
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.7	14
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.7.10.254.200.0	4
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.7.203.0.113.0	2
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.7.203.0.113.16	4
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.7.203.0.113.8	4
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.8	14
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.8.10.254.200.0	4
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.8.203.0.113.0	2
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.8.203.0.113.16	4
retail	router	getbulk	.1.3.6.1.2.1.4.21.1.8.203.0.113.8	4
retail	router	getbulk	.1.3.6.1.2.1.4.22.1.2	14
retail	router	getbulk	.1.3.6.1.2.1.4.22.1.2.4.10.81.200.103	4
retail	router	getbulk	.1.3.6.1.2.1.4.22.1.2.4.10.81.200.12	4
retail	router	getbulk	.1.3.6.1.2.1.4.22.1.2.4.10.82.200.103	4
retail	router	getbulk	.1.3.6.1.2.1.4.22.1.2.4.10.82.200.12	4
retail	router	getbulk	.1.3.6.1.2.1.4.22.1.2.5.203.0.113.43	4
retail	router	getbulk	.1.3.6.1.2.1.4.22.1.2.5.203.0.113.51	4
retail	router	getbulk	.1.3.6.1.2.1.4.22.1.4	14
retail	router	getbulk	.1.3.6.1.2.1.4.22.1.4.4.10.81.200.103	4
retail	router	getbulk	.1.3.6.1.2.1.4.22.1.4.4.10.81.200.12	4
retail	router	getbulk	.1.3.6.1.2.1.4.22.1.4.4.10.82.200.103	4
retail	router	getbulk	.1.3.6.1.2.1.4.22.1.4.4.10.82.200.12	4
retail	router	getbulk	.1.3.6.1.2.1.4.22.1.4.5.203.0.113.43	4
retail	router	getbulk	.1.3.6.1.2.1.4.22.1.4.5.203.0.113.51	4
retail	router	getbulk	.1.3.6.1.2.1.4.24.4.1.1	14
retail	router	getbulk	.1.3.6.1.2.1.4.24.4.1.2	14
retail	router	getbulk	.1.3.6.1.2.1.4.24.4.1.4	14
retail	router	getbulk	.1.3.6.1.2.1.4.24.4.1.5	14
retail	router	getbulk	.1.3.6.1.2.1.4.24.4.1.6	14
retail	router	getbulk	.1.3.6.1.2.1.47.1.1.1.1.10	14
retail	router	getbulk	.1.3.6.1.2.1.47.1.1.1.1.11	14
retail	router	getbulk	.1.3.6.1.2.1.47.1.1.1.1.12	14
retail	router	getbulk	.1.3.6.1.2.1.47.1.1.1.1.13	14
retail	router	getbulk	.1.3.6.1.2.1.47.1.1.1.1.15	14
retail	router	getbulk	.1.3.6.1.2.1.47.1.1.1.1.5	14
retail	router	getbulk	.1.3.6.1.2.1.47.1.1.1.1.8	14
retail	router	getbulk	.1.3.6.1.2.1.47.1.1.1.1.9	14
retail	router	getbulk	.1.3.6.1.2.1.68.1.3.1.2	41
retail	router	getbulk	.1.3.6.1.2.1.68.1.3.1.5	41
retail	router	getbulk	.1.3.6.1.2.1.68.1.3.1.7	41
retail	router	getbulk	.1.3.6.1.2.1.68.1.3.1.8	41
retail	router	getbulk	.1.3.6.1.2.1.68.1.4.1.2	41
retail	router	getbulk	.1.3.6.1.4.1.9.10.86.1.1.1.1.6	14
retail	router	getbulk	.1.3.6.1.4.1.9.10.86.1.1.1.1.7	14
retail	router	getbulk	.1.3.6.1.4.1.9.10.86.1.1.1.1.8	14
retail	router	getbulk	.1.3.6.1.4.1.9.10.86.1.1.1.1.9	14
retail	router	getbulk	.1.3.6.1.4.1.9.10.86.1.1.2.1.3	14
retail	router	getbulk	.1.3.6.1.4.1.9.10.86.1.1.2.1.5	14
retail	router	getbulk	.1.3.6.1.4.1.9.10.86.1.1.3.1.3	14
retail	router	getbulk	.1.3.6.1.4.1.9.10.86.1.1.3.1.6	14
retail	router	getbulk	.1.3.6.1.4.1.9.5.1.4.1.1.10	14
retail	router	getbulk	.1.3.6.1.4.1.9.5.1.4.1.1.11	14
retail	router	getbulk	.1.3.6.1.4.1.9.5.1.4.1.1.3	14
retail	router	getbulk	.1.3.6.1.4.1.9.5.1.9.2.1.3	14
retail	router	getbulk	.1.3.6.1.4.1.9.5.1.9.3.1.12	14
retail	router	getbulk	.1.3.6.1.4.1.9.5.1.9.3.1.3	14
retail	router	getbulk	.1.3.6.1.4.1.9.5.1.9.3.1.7	14
retail	router	getbulk	.1.3.6.1.4.1.9.5.1.9.3.1.8	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.106.1.2.1.1.11	41
retail	router	getbulk	.1.3.6.1.4.1.9.9.106.1.2.1.1.13	41
retail	router	getbulk	.1.3.6.1.4.1.9.9.106.1.2.1.1.14	41
retail	router	getbulk	.1.3.6.1.4.1.9.9.106.1.2.1.1.16	41
retail	router	getbulk	.1.3.6.1.4.1.9.9.106.1.2.1.1.3	41
retail	router	getbulk	.1.3.6.1.4.1.9.9.225.1.4.1.1.1	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.11	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.11.2.2	6
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.3	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.3.2.2	6
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.4	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.4.2.2	6
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.5	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.5.2.2	6
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.6	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.6.2.2	6
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.7	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.7.2.2	6
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.8	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.8.2.2	6
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.9	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.23.1.2.1.1.9.2.2	6
retail	router	getbulk	.1.3.6.1.4.1.9.9.25.1.1.1.2	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.272.1.1.1.1.1.1	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.387.1.1.1.1.1	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.388.1.2.1.1.2	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.388.1.2.2.1.1	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.388.1.2.2.1.2	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.388.1.3.1.1.2	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.46.1.2.1.1.2	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.46.1.3.1.1.18	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.46.1.3.1.1.2	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.46.1.3.1.1.3	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.46.1.3.1.1.4	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.46.1.6.1.1.11	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.46.1.6.1.1.13	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.46.1.6.1.1.14	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.46.1.6.1.1.23	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.46.1.6.1.1.24	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.46.1.6.1.1.25	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.46.1.6.1.1.3	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.46.1.6.1.1.5	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.46.1.6.1.1.6	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.68.1.2.1.1.3	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.68.1.2.2.1.2	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.68.1.5.1.1.1	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.87.1.4.1.1.37	14
retail	router	getbulk	.1.3.6.1.4.1.9.9.98.1.1.1.1.8	14
retail	router	getnext	.1.0.8802.1.1.1.1.1	14
retail	router	getnext	.1.3.6.1.2.1.1.1	28
retail	router	getnext	.1.3.6.1.2.1.1.2	14
retail	router	getnext	.1.3.6.1.2.1.10.7.2	14
retail	router	getnext	.1.3.6.1.2.1.16.1	14
retail	router	getnext	.1.3.6.1.2.1.16.11	14
retail	router	getnext	.1.3.6.1.2.1.17.1.4.1.1	14
retail	router	getnext	.1.3.6.1.2.1.17.2	14
retail	router	getnext	.1.3.6.1.2.1.17.2.15.1.1	14
retail	router	getnext	.1.3.6.1.2.1.17.3	14
retail	router	getnext	.1.3.6.1.2.1.17.4	14
retail	router	getnext	.1.3.6.1.2.1.17.4.3.1.2	14
retail	router	getnext	.1.3.6.1.2.1.17.7.1.2.2.1.2	14
retail	router	getnext	.1.3.6.1.2.1.2.1	14
retail	router	getnext	.1.3.6.1.2.1.25.1.1	14
retail	router	getnext	.1.3.6.1.2.1.26.2.1.1	14
retail	router	getnext	.1.3.6.1.2.1.31.1.1	14
retail	router	getnext	.1.3.6.1.2.1.43	14
retail	router	getnext	.1.3.6.1.2.1.47.1.1.1.1.4	14
retail	router	getnext	.1.3.6.1.2.1.47.1.3.2.1.2	14
retail	router	getnext	.1.3.6.1.4.1.9.5.1.4.1.1.11	14
retail	router	getnext	.1.3.6.1.4.1.9.9.156.1	14
retail	router	getnext	.1.3.6.1.4.1.9.9.244.1.2.1.1.2	14
retail	router	getnext	.1.3.6.1.4.1.9.9.276.1.5.1.1.1	28
retail	router	getnext	.1.3.6.1.4.1.9.9.387.1.1.1.1.1	14
retail	router	getnext	.1.3.6.1.4.1.9.9.48.1.1.1.2	14
retail	router	getnext	.1.3.6.1.4.1.9.9.68.1.2.2.1.2	14
retail	server	get	.1.3.6.1.2.1.1.1.0	97
retail	server	get	.1.3.6.1.2.1.1.2.0	97
retail	server	get	.1.3.6.1.2.1.1.3.0	97
retail	server	get	.1.3.6.1.2.1.1.4.0	97
retail	server	get	.1.3.6.1.2.1.1.5.0	97
retail	server	get	.1.3.6.1.2.1.1.6.0	97
retail	server	get	.1.3.6.1.2.1.17.1.1	32
retail	server	get	.1.3.6.1.2.1.4.1.0	32
retail	server	get	.1.3.6.1.2.1.4.21.1.7.0.0.0.0	32
retail	server	get	.1.3.6.1.2.1.67.1.1.1.1.1	32
retail	server	get	.1.3.6.1.4.1.14179.1.1.1.10.0	32
retail	server	get	.1.3.6.1.4.1.14179.1.1.1.14.0	32
retail	server	get	.1.3.6.1.4.1.14179.1.1.1.18.0	32
retail	server	get	.1.3.6.1.4.1.14179.1.1.1.3.0	32
retail	server	get	.1.3.6.1.4.1.14179.1.1.1.4.0	32
retail	server	get	.1.3.6.1.4.1.14823.2.2.1.2.1.1.0	32
retail	server	get	.1.3.6.1.4.1.14823.2.2.1.2.1.3.0	32
retail	server	get	.1.3.6.1.4.1.25053.1.1.2.1.1.1.1.0	32
retail	server	get	.1.3.6.1.4.1.25053.1.1.2.1.1.1.2.0	32
retail	server	get	.1.3.6.1.4.1.6876.1.1.0	32
retail	server	get	.1.3.6.1.4.1.6876.1.2.0	32
retail	server	get	.1.3.6.1.4.1.6876.1.4.0	32
retail	server	getbulk	.1.0.8802.1.1.1.1.2.1.1.1	32
retail	server	getbulk	.1.0.8802.1.1.1.1.2.1.1.6	32
retail	server	getbulk	.1.0.8802.1.1.2.1.3.7.1.2	32
retail	server	getbulk	.1.0.8802.1.1.2.1.3.7.1.3	32
retail	server	getbulk	.1.0.8802.1.1.2.1.3.7.1.4	32
retail	server	getbulk	.1.0.8802.1.1.2.1.4.1.1.12	32
retail	server	getbulk	.1.0.8802.1.1.2.1.4.1.1.4	32
retail	server	getbulk	.1.0.8802.1.1.2.1.4.1.1.5	32
retail	server	getbulk	.1.0.8802.1.1.2.1.4.1.1.6	32
retail	server	getbulk	.1.0.8802.1.1.2.1.4.1.1.7	32
retail	server	getbulk	.1.0.8802.1.1.2.1.4.1.1.8	32
retail	server	getbulk	.1.0.8802.1.1.2.1.4.1.1.9	32
retail	server	getbulk	.1.0.8802.1.1.2.1.4.2.1.3	32
retail	server	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.2	32
retail	server	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.3	32
retail	server	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.4	32
retail	server	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.5	32
retail	server	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.6	32
retail	server	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.7	32
retail	server	getbulk	.1.0.8802.1.1.2.1.5.4795.1.2.8	32
retail	server	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.1.1.3	32
retail	server	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.3.1.1	32
retail	server	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.3.1.2	32
retail	server	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.3.1.3	32
retail	server	getbulk	.1.0.8802.1.1.2.1.5.4795.1.3.3.1.4	32
